"""A Liberal government will legalize marijuana. The NDP wanted to decriminalize it, now they’re not sure what they want to do. To ensure that we keep marijuana out of the hands of children, and the profits out of the hands of criminals, we will legalize, regulate, and restrict access to marijuana. Will the NDP continue allowing criminals to fund their activities with revenue from marijuana?"" facebook post Management not on the same page  if you want time off for vacation, you have to cover it yourself. One employee kept on filling his time sheet wrong  even though he had never been shown and was given a six month probation for it, the clients are lovely...
If you havent got the six core competencies and you work a holiday ect Christmas you only get paid $15hr instead of $30",business
"This is an amazing place to come together and get to know people. I can tell you that everyone there will care about you. It’s and amazing place, when you come here to this church Sunday you know you are home. The have amazing places for kids. Like a nursery and Sunday school. They offer daycare and youth group too. They give people chances to volunteer and help the community.  Church will always be my second home has an amazing place in my heart.A congregation who welcome all. Very family friendly with a supervised nursury, a fun Sunday school program, and plenty for young people to participate in.Was there for the Christmas Choir &treats after,listening to the choir was like being at the London Palladium",business
"Great ratio！Loving teachers！Excellent activities！Great food, friendly teachers!!one of the best daycare!",business
,business
,business
,business
Great sailing program.Amazing place in the community.My kids take sailing lessons here. They are wonderful and it is a nice facility with amazing staff! ,residential
,residential
"This probably the best Chinese restaurant in Halifax. Strongly recommended.  Food is great and good service.  Very busy little place but worth trying.Really great Chinese food. We visit every year from Toronto and never fail to make it a stop. Chef Peter always makes it worth the trip. Fantastic and authentic.With a heavy-heart I have to say that it was not what I expected. From the reviews and recommendations, I was expecting some really authentic Chinese food yet I have to admit it was not I was expecting at all. I was really disappointed with the house fried rice especially as it is a good measure of a good Chinese restaurant... So the search is on for better Chinese cuisine in HRM. Gave my wife & Grandson a great hair cutMy son just got his haircut there and they did a total hack job and charged him $20 for it!!! Now I have to pay another $20 or more to get it fixed by a proper hair cutter!!! Highly recommend this place is you’re looking for a hack job!!!!Convenient and friendly. Don't be shy to tell them how you like your hair cut. Very friendly staff. One the the best sushi place in Halifax! Delicious fresh sushi with an amazing staff at your service. The owner is very friendly. Every time I visit Halifax, I make an effort of eating here and enjoying all their special rolls. Their ramen are delicious as well. I'd recommend this place over any other sushi restaurant in Halifax.First rate sushi. Only had takeout but it was excellent value and super fresh. Even had a sweet potato tempura as an extra. Little hard to get to but well worth the trip!Had this place recommended by a friend who really knows sushi and it did not disappoint. I went there with a large group at lunch time the service  was very good and speedy even though the place was full. Highly recommended. Great staff that are constantly getting professional development to better their skills.Really like the folks and service received at Glenbourne.

I had never had chiropractic work, and Dr Peddle has walked me through things to ensure wellneaa. Everyone is friendly, the space is clean and it seems to me that they are using top not technology.

Thumbs up all aroundDr. Fox has been my chiropractor since 2004 and he and the entire staff at Glenbourse are amazing! Mary Beth is a great RMT and also helped me through two pregnancies with her Doula skills! Not a lot of recent reviews so I figured I would drop one here. I moved to the area about 7 months ago, and frequent the store on a regular basis. There are several convenience stores around... A Circle K at the top of the road, a gas station store, pharmacy, and Sobeys express down Farnham Gate. Sobeys Extra on Lacewood, Rick's and another Circle K across from it. Point being, if I didn't like it, there are plenty of options.

I go here because I feel comfortable going here. The staff is very inviting, and it is always easy to find exactly what you are looking for. They also don't have a HUGE mark-up like you would expect from say a Needs or Circle K. Sure there is a little bit, but it is a convenience store.

They also carry some snack foods that I have always enjoyed, which you can't find outside of Asian Grocery stores.

I have read a few bad reviews here, regarding employee consistency, and bad habbits. These are older reviews though, and if they were accurate, they aren't any longer.

The workers of V&E take pride in running a business, and it is very rare that I have been in there and have it be empty. So I can't be the only person that thinks its a store worth visiting.

- 07/12/19I thought you guys should be fair to these girls in this store. Last week when I was there for my milk, the girl squeeze the bottle to make sure the milk is good. She told me that they can return any spoiled milk to Farmers without fees. Why don’t you just go back to the store and solve the problem face to face? The owner might get hurt by your comments here. You don’t even give her a chance to explain.Very friendly, the shop is under the care of the girls, a lot of clean and tidy, I want the groceries can be bought basically. Have any groceries you need, talk to the girls, and they're getting in soon. By the way, I like their smiles. The staff are ABSOLUTELY  amazing!
I made a mistake with my own order, and they were so amazing when it came to fixing it. I order from them all the time and I have never been disappointed! Thank you!!!!I had pizza from Domino's my first week in Halifax City ,I must say it's different from what I'm familiar with at home yet that different is a good different. I was pleasantly surprised at the quick online ordering and delivery service. I'm just waiting to order again now .... Two thumbs upNot bad for franchise pizza. Service were quick for pickup and delivery were also available for their clients. Taste were good to acceptable. Prices were reasonable to good. The finished products for pickup were hot and fresh.
There's no eat in service or dinning. Waiting area is small and tight. Amble amount of parking and few handicap accessible parking were available. Janet Lee is one of the worst person and rude. She kicked my sister out because my mom was not there to take her. She didn’t even listen to my explanation. Janet is very rude, I can’t believe that Kunon is still keeping her after so many bad reviews about her. Even the Komon customer service won’t help. I contact them about Janet Lee and they did nothing to control her. Kumon is waste of your money and time.Janet Lee was condescending. A very rude person. This was a really bad experience for my son and I both.This was the worst experience of my life. Don’t waste your money. They are very friendly staff, helpful, professionals and very reasonable prices. I recommend that place for every tailoring works. There many payment options available there moreover, they are not gonna put you on waiting as many other Tailors , you can have hamming or trimming your pants without waiting for weeks. Just few days or less when they are busy, or they serve you right away when there availability.
I recommend that place, and I'm sure you won't regret that.
If you believe that, or agree with me press like on my feedback.
Thank you,The owner is super nice, held my dry cleaning for way longer than he had to, and did a great job. Highly recommended!Great place. The guy repaired my jeans for $5, had it ready the next day. Did a really good job on fixing the leg. Will definitely go there again for clothing repairs. Will recommend this place to anyone looking for clothing repairs. What a great experience.  I went in knowing what I wanted to purchase and purchased at a good price. They offer free lessons on how to use their sewing machines and have a free  drop-in class setting every second Tuesday where you can work on a personal project with your own machine and get advice if required.Friendly and has a bit of everything. Very helpful and friendlyExcellent company !!!  Wonderful caring staff who really know their products and the medical conditions they treat.  Excellent equipment as well.  Beautiful clean private offices for your consult.  So helpful if you have any issues with the CPAP equipment, with as many follow up visits as you need.  Great caring knowledgeable people who will support you with any issues you may have.  I highly recommend this company !!Wonderful staff, these people can truly make a difference if you're having trouble sleeping.  From the first visit to return follow up visits, you are always made to feel welcome and that they really care.  Highly recommended!! Dr. Tymoshenko's calm spirit puts you immediately at ease. When you give her a little information, she asks the right questions to hone in on the root of the problem. She has helped me with digestive issues and muscle problems from accidental injuries,  as well as diet choices for my general well being. I have recommended her to several friends and they have all been impressed with how quickly her treatments have abated their illnesses.I have seen Dr. Nadia Tymoshenko for a variety of different aliments over the past few years, and she has helped me rebuild my system to be the best and healthiest version of myself! Extremely friendly and easy to talk to, I would recommend for anyone looking for a naturopathic doctor in the HRM!As a colleague of Dr. Tymoshenko's, I've been very impressed with her dedication to her patients. She is very knowledgeable and I would highly recommend her. There is no way to contact the centre. I called on March 18th to book a tour, but they had a message from March 4th with regards to the storm and whether the centre will be open. It doesn't switch you to the other line, phone just cuts off and hangs up after. What does that say about the centre if one cannot bother to change the phone message and be available for communication? Their website is also posted but does not work and I could not find a facebook page for this center to message them. Sad as it seems like this place has really good reviews, but this kind of sloppiness with communication makes me wonder whether I want my child in the care of these people.We absolutely love It Takes A Village! (It was a bit rocky in the beginning as our son had extremely separation aniexty!) but is doing extremely well and is always so excited to go, loves his teachers, always talks about his friends. The staff goes above and beyond to make sure your child has an amazing experience. Very clean facility, friendly staff, affordable, and healthy snacks and lunch are included! They also cater to any dietary restrictions! (Halal for us) I cannot begin to express how thankful I am to have found It Takes a Village! :DMy child has attendee this center since January. We are so impressed by the level of care and love shown everyday by the staff who work there. we highly recommend this center. This facility in my opinion is the best.  You are a somebody to them.  You are looked after like you are a King or Queen.  They employees there are just No. 1 in my book.  They bend over backwards to help. 

I know they did it for me!Helpful staffAmazing",business
"This probably the best Chinese restaurant in Halifax. Strongly recommended.  Food is great and good service.  Very busy little place but worth trying.Really great Chinese food. We visit every year from Toronto and never fail to make it a stop. Chef Peter always makes it worth the trip. Fantastic and authentic.With a heavy-heart I have to say that it was not what I expected. From the reviews and recommendations, I was expecting some really authentic Chinese food yet I have to admit it was not I was expecting at all. I was really disappointed with the house fried rice especially as it is a good measure of a good Chinese restaurant... So the search is on for better Chinese cuisine in HRM. Gave my wife & Grandson a great hair cutMy son just got his haircut there and they did a total hack job and charged him $20 for it!!! Now I have to pay another $20 or more to get it fixed by a proper hair cutter!!! Highly recommend this place is you’re looking for a hack job!!!!Convenient and friendly. Don't be shy to tell them how you like your hair cut. Very friendly staff. One the the best sushi place in Halifax! Delicious fresh sushi with an amazing staff at your service. The owner is very friendly. Every time I visit Halifax, I make an effort of eating here and enjoying all their special rolls. Their ramen are delicious as well. I'd recommend this place over any other sushi restaurant in Halifax.First rate sushi. Only had takeout but it was excellent value and super fresh. Even had a sweet potato tempura as an extra. Little hard to get to but well worth the trip!Had this place recommended by a friend who really knows sushi and it did not disappoint. I went there with a large group at lunch time the service  was very good and speedy even though the place was full. Highly recommended. Great staff that are constantly getting professional development to better their skills.Really like the folks and service received at Glenbourne.

I had never had chiropractic work, and Dr Peddle has walked me through things to ensure wellneaa. Everyone is friendly, the space is clean and it seems to me that they are using top not technology.

Thumbs up all aroundDr. Fox has been my chiropractor since 2004 and he and the entire staff at Glenbourse are amazing! Mary Beth is a great RMT and also helped me through two pregnancies with her Doula skills! Not a lot of recent reviews so I figured I would drop one here. I moved to the area about 7 months ago, and frequent the store on a regular basis. There are several convenience stores around... A Circle K at the top of the road, a gas station store, pharmacy, and Sobeys express down Farnham Gate. Sobeys Extra on Lacewood, Rick's and another Circle K across from it. Point being, if I didn't like it, there are plenty of options.

I go here because I feel comfortable going here. The staff is very inviting, and it is always easy to find exactly what you are looking for. They also don't have a HUGE mark-up like you would expect from say a Needs or Circle K. Sure there is a little bit, but it is a convenience store.

They also carry some snack foods that I have always enjoyed, which you can't find outside of Asian Grocery stores.

I have read a few bad reviews here, regarding employee consistency, and bad habbits. These are older reviews though, and if they were accurate, they aren't any longer.

The workers of V&E take pride in running a business, and it is very rare that I have been in there and have it be empty. So I can't be the only person that thinks its a store worth visiting.

- 07/12/19I thought you guys should be fair to these girls in this store. Last week when I was there for my milk, the girl squeeze the bottle to make sure the milk is good. She told me that they can return any spoiled milk to Farmers without fees. Why don’t you just go back to the store and solve the problem face to face? The owner might get hurt by your comments here. You don’t even give her a chance to explain.Very friendly, the shop is under the care of the girls, a lot of clean and tidy, I want the groceries can be bought basically. Have any groceries you need, talk to the girls, and they're getting in soon. By the way, I like their smiles. The staff are ABSOLUTELY  amazing!
I made a mistake with my own order, and they were so amazing when it came to fixing it. I order from them all the time and I have never been disappointed! Thank you!!!!I had pizza from Domino's my first week in Halifax City ,I must say it's different from what I'm familiar with at home yet that different is a good different. I was pleasantly surprised at the quick online ordering and delivery service. I'm just waiting to order again now .... Two thumbs upNot bad for franchise pizza. Service were quick for pickup and delivery were also available for their clients. Taste were good to acceptable. Prices were reasonable to good. The finished products for pickup were hot and fresh.
There's no eat in service or dinning. Waiting area is small and tight. Amble amount of parking and few handicap accessible parking were available. Janet Lee is one of the worst person and rude. She kicked my sister out because my mom was not there to take her. She didn’t even listen to my explanation. Janet is very rude, I can’t believe that Kunon is still keeping her after so many bad reviews about her. Even the Komon customer service won’t help. I contact them about Janet Lee and they did nothing to control her. Kumon is waste of your money and time.Janet Lee was condescending. A very rude person. This was a really bad experience for my son and I both.This was the worst experience of my life. Don’t waste your money. They are very friendly staff, helpful, professionals and very reasonable prices. I recommend that place for every tailoring works. There many payment options available there moreover, they are not gonna put you on waiting as many other Tailors , you can have hamming or trimming your pants without waiting for weeks. Just few days or less when they are busy, or they serve you right away when there availability.
I recommend that place, and I'm sure you won't regret that.
If you believe that, or agree with me press like on my feedback.
Thank you,The owner is super nice, held my dry cleaning for way longer than he had to, and did a great job. Highly recommended!Great place. The guy repaired my jeans for $5, had it ready the next day. Did a really good job on fixing the leg. Will definitely go there again for clothing repairs. Will recommend this place to anyone looking for clothing repairs. What a great experience.  I went in knowing what I wanted to purchase and purchased at a good price. They offer free lessons on how to use their sewing machines and have a free  drop-in class setting every second Tuesday where you can work on a personal project with your own machine and get advice if required.Friendly and has a bit of everything. Very helpful and friendlyExcellent company !!!  Wonderful caring staff who really know their products and the medical conditions they treat.  Excellent equipment as well.  Beautiful clean private offices for your consult.  So helpful if you have any issues with the CPAP equipment, with as many follow up visits as you need.  Great caring knowledgeable people who will support you with any issues you may have.  I highly recommend this company !!Wonderful staff, these people can truly make a difference if you're having trouble sleeping.  From the first visit to return follow up visits, you are always made to feel welcome and that they really care.  Highly recommended!! Dr. Tymoshenko's calm spirit puts you immediately at ease. When you give her a little information, she asks the right questions to hone in on the root of the problem. She has helped me with digestive issues and muscle problems from accidental injuries,  as well as diet choices for my general well being. I have recommended her to several friends and they have all been impressed with how quickly her treatments have abated their illnesses.I have seen Dr. Nadia Tymoshenko for a variety of different aliments over the past few years, and she has helped me rebuild my system to be the best and healthiest version of myself! Extremely friendly and easy to talk to, I would recommend for anyone looking for a naturopathic doctor in the HRM!As a colleague of Dr. Tymoshenko's, I've been very impressed with her dedication to her patients. She is very knowledgeable and I would highly recommend her. There is no way to contact the centre. I called on March 18th to book a tour, but they had a message from March 4th with regards to the storm and whether the centre will be open. It doesn't switch you to the other line, phone just cuts off and hangs up after. What does that say about the centre if one cannot bother to change the phone message and be available for communication? Their website is also posted but does not work and I could not find a facebook page for this center to message them. Sad as it seems like this place has really good reviews, but this kind of sloppiness with communication makes me wonder whether I want my child in the care of these people.We absolutely love It Takes A Village! (It was a bit rocky in the beginning as our son had extremely separation aniexty!) but is doing extremely well and is always so excited to go, loves his teachers, always talks about his friends. The staff goes above and beyond to make sure your child has an amazing experience. Very clean facility, friendly staff, affordable, and healthy snacks and lunch are included! They also cater to any dietary restrictions! (Halal for us) I cannot begin to express how thankful I am to have found It Takes a Village! :DMy child has attendee this center since January. We are so impressed by the level of care and love shown everyday by the staff who work there. we highly recommend this center. This facility in my opinion is the best.  You are a somebody to them.  You are looked after like you are a King or Queen.  They employees there are just No. 1 in my book.  They bend over backwards to help. 

I know they did it for me!Helpful staffAmazing",business
Great sailing program.Amazing place in the community.My kids take sailing lessons here. They are wonderful and it is a nice facility with amazing staff! ,residential
,residential
"I have been living on this property for over an year now. Overall, the management is great. Debbie, the resident manager is super helpful and always found her when we needed help. The view to the ocean is pretty amazing and you could watch the cruise ships passing by in summer. The bus stops are a bit far and has only 1 bus that comes near to the building. The Point Pleasant Park is accessible within 5 minutes, that's a bonus. The only downside is the shipyard. The non-stop sound of trains will make your life miserable when you try to sleep at night especially if you have kids at home.water leakage during raining. If I have a choice, I definitely rate NEGATIVE out of five starnot a comfortable choice but cheap.",business
"I went to this daycare for ever the teachers are so nice and they are all so nice 
Erica the owner is my family but she is still an amazing teacher I’m about to graduate 
it but I will always remember .I can always go visit cuz my mom is the head teacher❤️💕 I love Erica’s Daycare LTD it’s amazingMy daughter has been at Erica's part time for over a year and loves it. All the staff is great and very accommodating. Would highly recommend!",business
,business
"very welcoming church.I. David Rogerson have been attending cornerstone Wesleyan Church for 15 years. My children.  We're. Both married at. Cornerstone Wesleyan Church     I also have taken numerous people to this Church over the. Years.      I. Sing in other Christian. Churches. As. Well. And attend. Bible. Studies as well in other. Christian Churches.   I truly would like to.  Go to.  Bible. School whereby I would.  Become Reverend David Rogerson. Also financially I want to upgrade and expand the. "" Upton Gospel Church in Upton. PEI. Where. Numerous more people would start. Attending.   David Rogerson AmenHave blood during a Canadian Blood Services clinic.  It was very friendly and efficient.",business
,business
"Community motivated,  still needs more ""new"" veteran participation.Great loacation with new updatesVery community minded. friendly. Welcoming. Many activities, also in time of long power outages is used as comfort station.",business
"Have been living here for about a year now, most of the reviews on her are from old management as I understand it. 

Angela and Bre do a great job, it's a large building so sometimes small jobs get left a bit but if it's anything major they are on it right away! 

Since living here they have updated many of the apartments! I find our floor is usually pretty clean, not sure about others. Plus amazing views.Worst place I have ever lived in my life. If you want to live with Hypocrite building managers,Weed smokers & cockroaches this is the best place in Halifax. And at last, forget your security deposit you will never get it back. Please dont get attracted with low rents of them.Angela Wegger , building manager, of Ridgeway Towers  and her daughter Bre are great for getting repairs done.  Sometimes it takes awhile due to reasons we are not aware of. The halls are clean and odors are only from other tenants cooking. Unfortunately, in today's world we have lost the ability to be patient. The ONLY reason I left was because of being on a pension and the rent was a little high. As before I think Angela does a great job. i dont feel i can trust them because only one person said it was good and i feel like they were over exaggerating. but its right by my house so i guess ill let them go thereExcellent care givers, wonderful ",business
,business
Musgo has relocated across from Fancy Chopsticks and now is Kendra's Dog Grooming and self-serve washing stations. Kendra's 5 stars loved it.they never answer there phone kinda bad for business,business
Musgo has relocated across from Fancy Chopsticks and now is Kendra's Dog Grooming and self-serve washing stations. Kendra's 5 stars loved it.they never answer there phone kinda bad for business,business
,business
,business
,residential
"Lots of Community services and a world class Boxing Club and Coaching Team! With one on one Coaching attention and group attention. City of Lakes Boxing Club Coaching Team also train and professionally skill you no matter what direction you wish to travel in Boxing. Whether you Compete or not, your still Coached Professional Style Skills !This place used to be a local school. Its awesome that it was saved and turned into a community center. Its still serving the community.BEST. DAYCARE. HANDS DOWN! Barbra and Irene are wonderful and you will get a sense the moment you walk in that the people here actually care for the development and well being of your children.  They practice an INCLUSIVE environment and use curriculum from the PreK. My little loves the teachers and its nice to hear them all say good morning when we arrive. They are great at communication any will help you/child in any areas your children are struggling. I have been a student at the club for a number of years and throughly enjoy the program. Young or older there is plenty to learn by all. I like the concept of learn at your own pace and no pressure to produce. I'm over 60 and see no end to how far I can go. Great workout and beats having to go to physio . Excellent value both health and pocketbook wise....SteveThe instructors here are awesome! So dedicated and super patient with the kids. We are about to start our 3rd year this fall. Highly reccomend this place. It is a non profit organization that only raises money for the kids events, rent, and insurance.  The instructors are dedicated to teaching in a process orientated manner where the students learn technical details, not brute force.  Their main goal is for the students to be physically active, open minded,  always learning, and integrating previously learned techniques together.The instructors here are awesome! Very dedicated and super patient with the kids. We are about to start our 3rd year this fall. Highly reccomend this place. I really enjoyed the self defence class. Lots of practical information. All the instructors are friendly and very welcoming!I have taken the WASP course twice. I took it with each of my daughters and their best friends when they started junior high. It was a great class and a good workout too. Very emportant training for every woman.Absolutely loved the WASP workshop, so excited for the fall class to start!",business
,business
,residential
"Community motivated,  still needs more ""new"" veteran participation.Great loacation with new updatesVery community minded. friendly. Welcoming. Many activities, also in time of long power outages is used as comfort station.",business
,residential
" Great food court - very few stores for shopping.Great shops and boutiques. Great food area and great restaurants. Food wise there is something for everyone.The folks at Crombie are a class act Horrible people work here who are petty and have way too much time on their hands. They prohibited all family of employees from using the washrooms in the hallways citing security threats! That is because my 6 and 8 year old kids used them this summer and I am an employees wife.

But I am brown and obviously a security threat! I was confronted by one of the high ups with my 2 children after using the hallway washroom and aggressively questioned. Never have I seen any sign stating that washrooms are for employees only and that family are not allowed anywhere in the building. But now they are pulling this S&^%# out of no where because me ( a brown woman) and my 2 kids peed some A hole off. We inconvenienced the oh so busy government workers as we used the hallway washrooms.

Before my kids using the washrooms there was no problem.

What a disgrace! These (very scared goverment employees) are a prime example of power hungry, over privileged petty racists.

Welcome to Halifax...where the department of justice discriminates against people of color and children.",business
,business
The best Academic school for children I've ever seen. My daughter had a wonderful two-year experience there. I strongly recommend this school.I went to taht school for two years just going to say best experience of my life.5/5,business
,business
"By far, the best quality of post secondary education I've received! During my time at MSVU, I never felt like I was number or just another student. My professors were genuinely interested in me and my success. If you're going to spend thousands of dollars on getting an education, in my honest opinion, MSVU will give you the best return on your investment!My years at The Mount are treasured memories, I came away with a lot more than a degree - wonderful professors, small classes and high standards made for a great university education and experience.Horrible place to study. I would have given 1/4 if it was available. I wouldn't recommend it to anyone for future success.",business
,business
"Great place to go for bowling, birthday parties or to get some great food.Owner did ALOT of work in recent years and really brought the place back to life. Lots of parking.Not a  bad spot. We took the kids there to meet with friends. They had a good time. Would have been nice if they had guides so as to minimise the many many gutter balls! Staff was super friendly. Ample parking and an arcade to boot as well! There are a few other stores attached to the front of this building.",business
"Great place to go for bowling, birthday parties or to get some great food.Owner did ALOT of work in recent years and really brought the place back to life. Lots of parking.Not a  bad spot. We took the kids there to meet with friends. They had a good time. Would have been nice if they had guides so as to minimise the many many gutter balls! Staff was super friendly. Ample parking and an arcade to boot as well! There are a few other stores attached to the front of this building.",business
"Great place to go for bowling, birthday parties or to get some great food.Owner did ALOT of work in recent years and really brought the place back to life. Lots of parking.Not a  bad spot. We took the kids there to meet with friends. They had a good time. Would have been nice if they had guides so as to minimise the many many gutter balls! Staff was super friendly. Ample parking and an arcade to boot as well! There are a few other stores attached to the front of this building.",business
"I highly recommend Evergreen Dental.  The entire team is wonderful.  They are professional and extremely pleasant.  
Not only are the people great but the massage chairs and TVs are an added bonus, the office is always clean and tidy and you're sent appointment reminders.  

The reason I switched to Evergreen Dental (over 5 years ago) is because my former dental office didn't offer evening appointments and I was tired of taking time off work for appointments.  Also, when I arrive for my appointments at Evergreen Dental, I am taken in at my scheduled appointment time which is appreciated.  They are courteous and efficient and I am thankful to have such a great dental office now.My wife had a large piece of tooth that had broken off and there was a cavity in the tooth that was close to the root. Her dentist and his assistant worked tirelessly to repair the damaged tooth and we were immensely pleased with the results. I would definitely recommend Evergreen Dental.Very clean and comfortable (weird to say that about a dentists' office. Great spot, I've been so happy, I actually show up for my appointments! New owners.. New energy... Best part "" now serving Mango Lassi... It's yum yum... Very clean place...We love the Playbox!  It is a great spot for birthday parties! And we like that it is smaller it makes finding the kiddos easy! Free wifi and good coffee as well!Wonderful place to bring your kids. It's smaller then other playplaces, but you can always see your child. Nice sitting area for adults,coffee is really good. Prices are good and lots of healthy snack options for kids! Staff is exceptional! I was at the end of my rope trying to save my sons dog when Aileen Furey came to the rescue...  If you're looking for knowledgeable, friendly, and extremely helpful legal advice this is the firm for you. I cant recommend them enough ....Very professional and friendly.",business
,business
"Nice little store front!  Has everything you could want in the location.  Its really one of the last places around where you can pick up your basic needs.  Staff are always super friendly when I am there.Friendly staff, well stocked store. Lots of things in this store, huge variety for a country pharmacy.Great stop. Everything I needed.",business
"Great place to pickup a mooring ball.  Restaurants, grocery store, ice and beach all nearby within walking distance!Wonderful food and service, thanks to Alyssa recommend to anyoneBeautiful spot to launch yer boat ",business
"I have thoroughly enjoyed my first 5 classes at Modo Bedford. The staff and teachers are delightful and as I make yoga a new addition to my life they have made the learning curve manageable and not so intimidating. Frequenting Modo Music + Flow has helped to improve my yoga practice, gain confidence and improve my movement capacity!Modo Yoga has been just what I need! The classes are challenging but I feel supported throughout my practice by the teachers.  It has brought a sense of grounding to my practice and raised my self confidence to try something different.The staff are welcoming, kind and friendly. 
It is like a big family. Everyone is very nice and helpful. 
As a first timer doing yoga, everyone made me feel welcome.",business
,business
,residential
These folks have helped me through a number of family passings. They are the BestVery good people and helpful. Truly helpful for meThey handled my mother in law's and my mother's cremation and details. They were so very professional and kind. It was so nice to deal with them at a very difficult time and we felt very respected. Thank you.,business
"Community motivated,  still needs more ""new"" veteran participation.Great loacation with new updatesVery community minded. friendly. Welcoming. Many activities, also in time of long power outages is used as comfort station.",business
"Bought an F150 here recently. They make good promises to your face and don't follow through. 
1st- Gas Gauge isnt working and I discovered that the day I drove off the lot, they wont go good for fixing it

2nd- put in our bill of sale I wanted the missing hubcaps. Still waiting over a month later (yes ive been checking in)

3rd - Hubcaps are bent out and when I looked to decide I was going to replace them the techs put the wheel weights ON the hubcaps... Real S-M-R-T 

Don't waste your time here unless you're looking for that greasy-sleezy used car sales experienceI was Approved for financing!!! and I got the car I wanted plus tires!!!! Thank you Barry for you hard work! I know I was a pain in the Butt but hey at least I got your printer working again Barry was a great sales person! Even though we didn't get what we asked for an were approved the site down and talk with him was great! Even though the mix up happened I'd honesty have to say that they got us am approval pretty darn quickly for what we wanted! And Barry thanks for trying to help me find the yogurt bunny too :) ❤️ My Daughter loves it here! Great staff! Extremely pleased with the services offered by this team! I called day of and they managed to make it work to come to my house same day and they cleaned impeccably. Floors, surfaces, furniture and appliances were all done to a tee, and I used to do cleaning so I can spot a job well done. Would definitely recommend.Too expensive!",business
"My son goes to this daycare and we absolutely love it Arrived on time and was polite and all.
Though! heads up, I'm pretty sure this is a scammy driver who just has taxi stickers on his car and charged me 55$ for the drive to airport. When I asked about the flat rate, he said it was because I wasn't sharing the car with any one else. 
Also texted while drivingAmazing driver and excelent service was very helpfull getting luggage in the car and putting on the trolley at the airport.Booked my cab and when it arrived, car was clean and driver asked if we could pick up another passenger on the way to the airport. I was fine with this, despite the fact that it took longer to get to the airport, but he then wanted to charge us each $40 for a ride total of $80. I think this is unacceptable when the flat rate is $55, which we should have just split between the two riders. I expressed my concerns and he said the company wouldn’t let him charge less than $35 each or he would have to pay the difference out of pocket. I felt uncomfortable and scammed, whether by the company or driver, and will not be using this service again. Very unprofessional!",business
"stopped by one day because my normal shop was closed.  Corinna was amazing and was so beyond helpful with her recommendations.  I will only be coming here from now on. Even tho I live in Cole Harbour!!!Amazing service! I mistakenly thought I'd been mislead about a product's availability and Annette made extra care to check on the holds for me and found it there. ^_^ What a wonderful store! Impressive selection of organic food as well considering it's a supplement store. Look here first!Love this place! Very friendly, knowledgeable 
, passionate staff. The owner even gave me a vegan ice cream snack. :) 🍦🌱
I honestly love this place! They are great, my daughter loves it here she started at 8 months. All the ladies in the baby room are wonderful! Excellent service and quality work apparel, they will even special order. I love this place, they are a locally owned company that cares about it's customer. Any negative reviews on their services is highly questionable to me, every experience I've had has been great, going there for new boots today.Homie kept store open 10mins so I could pick up a proper surveyor vest. Got discount for specific company. All G. Friendly staff. Helpful. Wicked place. I'll head back to get a better look around.Great discount on some steel toed work sneakers!
They also serve giants. Scrumptious bread with exquisite toppings, mouth watering chicken and complementary soda pop (mostly coke). Enjoyable experience...

Most amazing is timely delivery. Pizza was ready before we reach and still hot.Only issue i have with this place is that sometimes they miss one or two items on an order, but they are always willing to fix any issues. Best pizza out there. Make sure to get a thick crust, and get it well done, as well as add oregano, and sweet garlic spices!!Great place to eat and very friendly staff. Pizza's were delicious. Definitely recommend!! Carol was extremely helpful, with great customer service. Couldn't be more thankful she was there to help myself and my colleagues with quality and efficient service. I definitely would recommend going to the Joseph Howe Location if you need anything completed with CAA.Very helpful staff. I relocated from Alberta to nova Scotia and needed to get car insurance and apartment insurance.  Rates were much cheaper than Alberta as well as other places I got quotes on. I highly recommend insurance of any kind from caa....no hastle insurance company.Helpful, friendly staff. Place is spacious and the International Driver's Licence issuing process was seamless and fast. Just ask if your looking for anything, they are really good at finding what you need.Great yacht supplies. Excellent staffWhat a great place. Very knowledgeable and friendly staff. Well stocked clothing and gear. The workers at this daycare are caring of the children. We have two children (grandchildren) 
Attending and are pleased with the program. I purchased a device from their store with an assurance that there was a 7-Day in store exchange policy in case of any defect. When using the device for the first time it was apparent that there was in fact a manufacturer's defect preventing the device from operating all together. I went to the store of the very next day looking for an exchange and was told that there is only one staff member able to accept exchanges and that I would have to wait an additional 4 days to discuss the matter. I needed a new device for the long weekend which is why I made the purchase on Thursday.

I was left no choice but to go to a different store to buy a working device. This is very poor customer service and I will take my business elsewhere moving forward and encourage everyone to do the same.

This is not the first issue I have had with the store. They sold me expired bunk juice knowingly and lied to my face about it. The juice in question was Vanilla sin and it was in glass bottles instead of the plastic. The manager indicated that the glass bottles were far cheaper than the plastic but that there was no difference between them. I had tried the vanilla sin in plastic before and enjoyed the flavor but the liquid in the glass containers was absolutely disgusting in each of the two bottles I purchased. I suspect that they knew these were very old otherwise I'm not sure why they would be less money. 

Not Good Guys.Love Mat. I think his name is the manager. Best guy around very very knowledgeable.. He's reason I keep go back. Amazing job great store.(Update the owner has replied to me and resolved the issue in a way that made me satisfied I will go back to give it 5 star review for the way it was handled )
I understand why this spot gets such a bad rep
I called in and asked if there's a started kit for the stlth I was told yes there is 
And I drove all the way there just to be told oh sorry we don't have it ...... Bad bad customer service 
Went down to Halifax cloud instead excellent service",business
,residential
We use it primarily for the daycare.They provide lots of support to military families.,business
